# dL_mid, dL_binned_prob, dLm_detections
1.624062937992295588e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.399995140216449840e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.175927342440603525e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.951859544664757777e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.727791746888912030e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.503723949113066283e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.279656151337219399e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.055588353561374788e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.831520555785527904e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.607452758009683293e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.383384960233836409e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.015931716245798953e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.093524936468214491e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.171118156690629803e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.248711376913045342e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.326304597135460654e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.403897817357875965e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.481491037580291504e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.559084257802706816e+03 0.000000000000000000e+00 0.000000000000000000e+00
