# dL_mid, dL_binned_prob, dLm_detections
3.769042322080079543e+02 2.492713774538472538e-01 1.100000000000000000e+01
8.616021690667944313e+02 3.559187745789645363e-01 5.600000000000000000e+01
1.346300105925580738e+03 2.113091439645515546e-01 6.200000000000000000e+01
1.830998042784367044e+03 2.433403103747659724e-01 1.050000000000000000e+02
2.315695979643153805e+03 1.632471720906347734e-01 9.200000000000000000e+01
2.800393916501940112e+03 1.194482367786982163e-01 8.200000000000000000e+01
3.285091853360726418e+03 7.131520592395682034e-02 5.700000000000000000e+01
3.769789790219512724e+03 6.763786963041557021e-02 6.100000000000000000e+01
4.254487727078299031e+03 4.222445722751472924e-02 4.200000000000000000e+01
4.739185663937085337e+03 2.411084923536090802e-02 2.600000000000000000e+01
5.223883600795872553e+03 1.040259193558001199e-02 1.200000000000000000e+01
5.708581537654657950e+03 4.094993463364707612e-03 5.000000000000000000e+00
6.193279474513445166e+03 3.902092405285313356e-03 5.000000000000000000e+00
6.677977411372230563e+03 1.497815026206896676e-03 2.000000000000000000e+00
7.162675348231017779e+03 7.228891731524129775e-04 1.000000000000000000e+00
7.647373285089803176e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.132071221948590392e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.616769158807375788e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.101467095666163004e+03 0.000000000000000000e+00 0.000000000000000000e+00
