# dL_mid, dL_binned_prob, dLm_detections
5.278419074663416950e+02 3.582479253898461224e-01 5.400000000000000000e+02
1.462563296133545464e+03 1.765497940751881156e-01 1.080000000000000000e+03
2.397284684800749346e+03 7.215679542282682490e-02 7.890000000000000000e+02
3.332006073467952774e+03 2.582342224667438443e-02 3.910000000000000000e+02
4.266727462135157111e+03 1.104519502331757601e-02 2.060000000000000000e+02
5.201448850802360539e+03 4.552762263578077027e-03 9.800000000000000000e+01
6.136170239469563967e+03 1.550919156794656247e-03 3.700000000000000000e+01
7.070891628136768304e+03 7.772082589891195822e-04 2.000000000000000000e+01
8.005613016803972641e+03 2.570563068181647604e-04 7.000000000000000000e+00
8.940334405471176069e+03 7.038162375966410770e-05 2.000000000000000000e+00
9.875055794138379497e+03 3.408044768055913323e-05 1.000000000000000000e+00
1.080977718280558292e+04 3.327422725840893674e-05 1.000000000000000000e+00
1.174449857147278635e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.267921996013999160e+04 3.228886191631712707e-05 1.000000000000000000e+00
1.361394134880719503e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.454866273747439845e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.548338412614160188e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.641810551480880531e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.735282690347600874e+04 0.000000000000000000e+00 0.000000000000000000e+00
