# dL_mid, dL_binned_prob, dLm_detections
5.549092380289511084e+02 2.160572533899247083e-01 2.000000000000000000e+00
1.063858778671507253e+03 2.870145456891234348e-01 7.000000000000000000e+00
1.572808319314063510e+03 1.218814396810738582e-01 5.000000000000000000e+00
2.081757859956619541e+03 5.232457500395799183e-02 3.000000000000000000e+00
2.590707400599175799e+03 8.260034169277379046e-02 6.000000000000000000e+00
3.099656941241732056e+03 3.460263468195997477e-02 3.000000000000000000e+00
3.608606481884287859e+03 2.010736968483821385e-02 2.000000000000000000e+00
4.117556022526844572e+03 9.010701408282060371e-03 1.000000000000000000e+00
4.626505563169401285e+03 1.648621021362442138e-02 2.000000000000000000e+00
5.135455103811957088e+03 7.659369069358919722e-03 1.000000000000000000e+00
5.644404644454512891e+03 7.204151710695981016e-03 1.000000000000000000e+00
6.153354185097069603e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.662303725739626316e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.171253266382182119e+03 6.310720660748675090e-03 1.000000000000000000e+00
7.680202807024737922e+03 1.222689437787337872e-02 2.000000000000000000e+00
8.189152347667293725e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.698101888309851347e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.207051428952407150e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.716000969594962953e+03 0.000000000000000000e+00 0.000000000000000000e+00
