# dL_mid, dL_binned_prob, dLm_detections
7.688994131175842028e+01 1.519919659686170377e+00 2.000000000000000000e+00
1.553777787193280346e+02 6.316473876000510135e-01 3.000000000000000000e+00
2.338656161268976348e+02 3.999090592267925959e-01 4.000000000000000000e+00
3.123534535344672349e+02 2.986455699309294998e-01 5.000000000000000000e+00
3.908412909420368351e+02 1.619320080406201900e-01 4.000000000000000000e+00
4.693291283496064352e+02 2.970718829137104777e-02 1.000000000000000000e+00
5.478169657571760354e+02 6.905638802209151939e-02 3.000000000000000000e+00
6.263048031647456355e+02 1.855449150565310554e-02 1.000000000000000000e+00
7.047926405723151220e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.832804779798848358e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.617683153874543223e+02 1.134601541153531720e-02 1.000000000000000000e+00
9.402561527950240361e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.018743990202593523e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.097231827610163236e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.175719665017732950e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.254207502425302437e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.332695339832872151e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.411183177240441637e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.489671014648011351e+03 0.000000000000000000e+00 0.000000000000000000e+00
