# dL_mid, dL_binned_prob, dLm_detections
1.456351501930616337e+02 1.854837648622477797e+00 2.000000000000000000e+00
1.861060805385904189e+02 5.883088709501663738e-01 1.000000000000000000e+00
2.265770108841191757e+02 4.103957678691440569e-01 1.000000000000000000e+00
2.670479412296479040e+02 9.153155802369777883e-01 3.000000000000000000e+00
3.075188715751767177e+02 2.373990850430969801e-01 1.000000000000000000e+00
3.479898019207055313e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.884607322662342312e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.289316626117630449e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.694025929572918017e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.098735233028205585e+02 9.995398144156623921e-02 1.000000000000000000e+00
5.503444536483493721e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.908153839938781857e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.312863143394068857e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.717572446849356993e+02 6.409874793885404765e-02 1.000000000000000000e+00
7.122281750304643992e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.526991053759932129e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.931700357215220265e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.336409660670508401e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.741118964125795401e+02 0.000000000000000000e+00 0.000000000000000000e+00
