# dL_mid, dL_binned_prob, dLm_detections
1.719808622336918802e+02 5.627801273279153804e-01 1.900000000000000000e+02
4.311188443722703596e+02 3.272133114621879613e-01 5.070000000000000000e+02
6.902568265108488959e+02 1.683379716237258239e-01 5.560000000000000000e+02
9.493948086494274321e+02 7.989386575564090542e-02 4.260000000000000000e+02
1.208532790788005968e+03 3.658979439015405677e-02 2.740000000000000000e+02
1.467670772926584505e+03 1.538496882560847455e-02 1.490000000000000000e+02
1.726808755065163041e+03 7.161833921950783340e-03 8.500000000000000000e+01
1.985946737203741577e+03 2.070356451614172033e-03 2.900000000000000000e+01
2.245084719342320568e+03 1.057119790157317425e-03 1.700000000000000000e+01
2.504222701480898650e+03 4.424951732523579873e-04 8.000000000000000000e+00
2.763360683619477641e+03 1.000285887847194373e-04 2.000000000000000000e+00
3.022498665758055722e+03 4.582265548272188227e-05 1.000000000000000000e+00
3.281636647896634713e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.540774630035212795e+03 3.964909043349202017e-05 1.000000000000000000e+00
3.799912612173791786e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.059050594312369867e+03 3.535857811484290596e-05 1.000000000000000000e+00
4.318188576450947949e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.577326558589526030e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.836464540728105021e+03 0.000000000000000000e+00 0.000000000000000000e+00
