# dL_mid, dL_binned_prob, dLm_detections
3.000296868735176758e+02 1.997286978418230552e+00 3.000000000000000000e+00
3.991910750660938447e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.983524632586700704e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.975138514512462962e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.966752396438224650e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.958366278363986339e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.949980160289748028e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.941594042215509717e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.093320792414127027e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.192482180606703423e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.291643568799279592e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.390804956991855761e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.489966345184431930e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.589127733377008099e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.688289121569584267e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.787450509762160436e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.886611897954736605e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.985773286147312774e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.084934674339889170e+03 0.000000000000000000e+00 0.000000000000000000e+00
