# dL_mid, dL_binned_prob, dLm_detections
6.268444909718949702e+02 3.649832332633395349e-01 5.770000000000000000e+02
1.750402736352072452e+03 2.740561974702815928e-01 1.684000000000000000e+03
2.873960981732249820e+03 1.894582081085768865e-01 2.005000000000000000e+03
3.997519227112427416e+03 1.250987821890513496e-01 1.781000000000000000e+03
5.121077472492605011e+03 8.734115107640087750e-02 1.496000000000000000e+03
6.244635717872782152e+03 5.253180820281888597e-02 1.018000000000000000e+03
7.368193963252959293e+03 2.927444315795101754e-02 6.180000000000000000e+02
8.491752208633137343e+03 1.672041593677182567e-02 3.750000000000000000e+02
9.615310454013313574e+03 8.370998847891466393e-03 1.960000000000000000e+02
1.073886869939349162e+04 3.728713510454049074e-03 9.000000000000000000e+01
1.186242694477366967e+04 1.622768704488834583e-03 4.000000000000000000e+01
1.298598519015384591e+04 4.401256276626070341e-04 1.100000000000000000e+01
1.410954343553402396e+04 1.984023846000640651e-04 5.000000000000000000e+00
1.523310168091420201e+04 7.904762077199633803e-05 2.000000000000000000e+00
1.635665992629437824e+04 3.950402880031846678e-05 1.000000000000000000e+00
1.748021817167455447e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.860377641705473070e+04 3.977278883140483728e-05 1.000000000000000000e+00
1.972733466243490693e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.085089290781508680e+04 0.000000000000000000e+00 0.000000000000000000e+00
