# dL_mid, dL_binned_prob, dLm_detections
7.260049484202104395e+02 4.819763432458644692e-01 7.672000000000000000e+03
2.092797000412306716e+03 3.212097409256762792e-01 1.950400000000000000e+04
3.459589052404402992e+03 1.907184130050318949e-01 1.926900000000000000e+04
4.826381104396499722e+03 1.123233095599743270e-01 1.482500000000000000e+04
6.193173156388595089e+03 6.666061379919120677e-02 1.032700000000000000e+04
7.559965208380692275e+03 4.052822498621500708e-02 6.955000000000000000e+03
8.926757260372789460e+03 2.409293704407303865e-02 4.422000000000000000e+03
1.029354931236488483e+04 1.343709213613796492e-02 2.578000000000000000e+03
1.166034136435698019e+04 7.400137399541322110e-03 1.461000000000000000e+03
1.302713341634907556e+04 3.932155119469915409e-03 7.900000000000000000e+02
1.439392546834117456e+04 2.036620170359060896e-03 4.130000000000000000e+02
1.576071752033326993e+04 1.042069346411268662e-03 2.120000000000000000e+02
1.712750957232536530e+04 5.660645649753981911e-04 1.150000000000000000e+02
1.849430162431746430e+04 2.176559057269367040e-04 4.400000000000000000e+01
1.986109367630955967e+04 9.969986411778999967e-05 2.000000000000000000e+01
2.122788572830165504e+04 4.530957184464362792e-05 9.000000000000000000e+00
2.259467778029375040e+04 2.546455063584374717e-05 5.000000000000000000e+00
2.396146983228584577e+04 1.031797419932829498e-05 2.000000000000000000e+00
2.532826188427794114e+04 5.231428274472075469e-06 1.000000000000000000e+00
