# dL_mid, dL_binned_prob, dLm_detections
6.907437901542485292e+01 4.415628982693345361e-01 9.700000000000000000e+01
1.908384022952918997e+02 2.425638227867471519e-01 3.060000000000000000e+02
3.126024255751589749e+02 1.668063437629401791e-01 5.050000000000000000e+02
4.343664488550260216e+02 8.507835233729910129e-02 4.530000000000000000e+02
5.561304721348931253e+02 4.243554290740936263e-02 3.400000000000000000e+02
6.778944954147600583e+02 1.756754365490742487e-02 1.930000000000000000e+02
7.996585186946272188e+02 8.611024116175657744e-03 1.220000000000000000e+02
9.214225419744941519e+02 2.914752910730927359e-03 5.100000000000000000e+01
1.043186565254361312e+03 1.672426727907416494e-03 3.500000000000000000e+01
1.164950588534228245e+03 4.913380336158915552e-04 1.200000000000000000e+01
1.286714611814095406e+03 1.073151331946452258e-04 3.000000000000000000e+00
1.408478635093962339e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.530242658373829499e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.652006681653696432e+03 7.778533717682548337e-05 3.000000000000000000e+00
1.773770704933563593e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.895534728213430526e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.017298751493297686e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.139062774773165074e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.260826798053031780e+03 0.000000000000000000e+00 0.000000000000000000e+00
