# dL_mid, dL_binned_prob, dLm_detections
4.373411968041830278e+02 3.424971272632530428e-01 3.500000000000000000e+01
9.740059524910718665e+02 1.783534913629963581e-01 6.100000000000000000e+01
1.510670708177960705e+03 1.114255468780393915e-01 6.900000000000000000e+01
2.047335463864849544e+03 5.372123722832021497e-02 4.800000000000000000e+01
2.584000219551738155e+03 3.824158341975143760e-02 4.400000000000000000e+01
3.120664975238627449e+03 2.670040077809994819e-02 3.700000000000000000e+01
3.657329730925515832e+03 1.188898859274781054e-02 1.900000000000000000e+01
4.193994486612405126e+03 6.150568671102104798e-03 1.100000000000000000e+01
4.730659242299293510e+03 3.574708697782063693e-03 7.000000000000000000e+00
5.267323997986182803e+03 2.844871349150081795e-03 6.000000000000000000e+00
5.803988753673071187e+03 4.458812364850857140e-04 1.000000000000000000e+00
6.340653509359960481e+03 4.235611181447020623e-04 1.000000000000000000e+00
6.877318265046848865e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.413983020733738158e+03 7.822164107659673217e-04 2.000000000000000000e+00
7.950647776420627451e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.487312532107516745e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.023977287794405129e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.560642043481293513e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.009730679916818190e+04 0.000000000000000000e+00 0.000000000000000000e+00
