# dL_mid, dL_binned_prob, dLm_detections
1.495390244451996011e+02 6.751861293267049646e-01 1.600000000000000000e+01
2.945339331376811742e+02 3.707350725285293302e-01 2.900000000000000000e+01
4.395288418301627189e+02 1.994967058958255213e-01 3.100000000000000000e+01
5.845237505226443773e+02 9.264608499901724747e-02 2.300000000000000000e+01
7.295186592151258083e+02 6.250899855028721475e-02 2.200000000000000000e+01
8.745135679076074666e+02 1.943919692998219081e-02 9.000000000000000000e+00
1.019508476600089125e+03 6.910770725115504207e-03 4.000000000000000000e+00
1.164503385292570783e+03 1.433613036578140938e-02 1.000000000000000000e+01
1.309498293985052214e+03 3.668531443403952059e-03 3.000000000000000000e+00
1.454493202677533645e+03 3.196847262838500587e-03 3.000000000000000000e+00
1.599488111370015304e+03 9.445491830419301769e-04 1.000000000000000000e+00
1.744483020062496962e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.889477928754978620e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.034472837447460279e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.179467746139941482e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.324462654832423141e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.469457563524904799e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.614452472217386457e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.759447380909868116e+03 0.000000000000000000e+00 0.000000000000000000e+00
