# dL_mid, dL_binned_prob, dLm_detections
1.601735346737818588e+02 5.777610473312184691e-01 5.700000000000000000e+01
3.734576064664645401e+02 4.194630988843592312e-01 1.740000000000000000e+02
5.867416782591473066e+02 1.968289970090943419e-01 1.720000000000000000e+02
8.000257500518299594e+02 1.052462603405456276e-01 1.490000000000000000e+02
1.013309821844512612e+03 5.838869064194709274e-02 1.170000000000000000e+02
1.226593893637195379e+03 2.944648992094682852e-02 7.700000000000000000e+01
1.439877965429878259e+03 1.113197892838181484e-02 3.600000000000000000e+01
1.653162037222560684e+03 5.713022483147781223e-03 2.200000000000000000e+01
1.866446109015243564e+03 1.121327229751843723e-03 5.000000000000000000e+00
2.079730180807925990e+03 3.957332237831396433e-04 2.000000000000000000e+00
2.293014252600608870e+03 3.550743581826997365e-04 2.000000000000000000e+00
2.506298324393291750e+03 3.229326547098719871e-04 2.000000000000000000e+00
2.719582396185974176e+03 1.484867427991673635e-04 1.000000000000000000e+00
2.932866467978657056e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.146150539771339936e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.359434611564022362e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.572718683356705242e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.786002755149387667e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.999286826942070547e+03 0.000000000000000000e+00 0.000000000000000000e+00
