# dL_mid, dL_binned_prob, dLm_detections
6.321042408868896700e+02 2.428812431256927307e-01 1.000000000000000000e+00
9.298648969223122549e+02 1.352849203773568987e-01 1.000000000000000000e+00
1.227625552957734726e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.525386208993157652e+03 6.881800531790840947e-02 1.000000000000000000e+00
1.823146865028580123e+03 2.210391156772089083e-01 4.000000000000000000e+00
2.120907521064002594e+03 1.391356752281596720e-01 3.000000000000000000e+00
2.418668177099425520e+03 8.034490091938502332e-02 2.000000000000000000e+00
2.716428833134848446e+03 7.124812036099203993e-02 2.000000000000000000e+00
3.014189489170270917e+03 6.433384390270517617e-02 2.000000000000000000e+00
3.311950145205693389e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.609710801241115860e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.907471457276538331e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.205232113311961257e+03 2.407073511383801823e-02 1.000000000000000000e+00
4.502992769347383728e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.800753425382807109e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.098514081418228670e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.396274737453652051e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.694035393489073613e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.991796049524496993e+03 0.000000000000000000e+00 0.000000000000000000e+00
