# dL_mid, dL_binned_prob, dLm_detections
3.976057235424624423e+02 4.475046453906628696e-01 2.102000000000000000e+03
1.146628954888826911e+03 2.019520143311173688e-01 4.317000000000000000e+03
1.895652186235191266e+03 7.903067923558795838e-02 3.205000000000000000e+03
2.644675417581555848e+03 2.986557705851558553e-02 1.746000000000000000e+03
3.393698648927919749e+03 1.040844878951672353e-02 7.730000000000000000e+02
4.142721880274284558e+03 3.867893057494133004e-03 3.400000000000000000e+02
4.891745111620648458e+03 1.506981406333773388e-03 1.500000000000000000e+02
5.640768342967013268e+03 4.844904420008036517e-04 5.300000000000000000e+01
6.389791574313377168e+03 2.039064629701051331e-04 2.400000000000000000e+01
7.138814805659741978e+03 7.219057613118775880e-05 9.000000000000000000e+00
7.887838037006105878e+03 7.663645597496394243e-06 1.000000000000000000e+00
8.636861268352469779e+03 4.434222526957577623e-05 6.000000000000000000e+00
9.385884499698833679e+03 1.435912825556743074e-05 2.000000000000000000e+00
1.013490773104519758e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.088393096239156330e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.163295419373792720e+04 6.793415552286179953e-06 1.000000000000000000e+00
1.238197742508429110e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.313100065643065500e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.388002388777702072e+04 0.000000000000000000e+00 0.000000000000000000e+00
