# dL_mid, dL_binned_prob, dLm_detections
5.469524078369140625e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.105662689208984375e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.741801300048828125e+02 5.962976704285537499e-01 2.000000000000000000e+00
1.037793991088867188e+03 6.836206845200581972e-01 3.000000000000000000e+00
1.201407852172851562e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.365021713256835938e+03 1.511279237961173916e-01 1.000000000000000000e+00
1.528635574340820312e+03 1.284803318713504672e-01 1.000000000000000000e+00
1.692249435424804688e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.855863296508789062e+03 9.831449423881227778e-02 1.000000000000000000e+00
2.019477157592773438e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.183091018676757812e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.346704879760742188e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.510318740844726562e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.673932601928710938e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.837546463012695312e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.001160324096679688e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.164774185180664062e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.328388046264648438e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.492001907348632812e+03 0.000000000000000000e+00 0.000000000000000000e+00
