# dL_mid, dL_binned_prob, dLm_detections
1.753404441464641650e+02 5.890644308238911497e-01 4.000000000000000000e+01
4.621156973763073665e+02 2.356840710508606440e-01 7.800000000000000000e+01
7.488909506061505681e+02 1.615571936238991424e-01 1.150000000000000000e+02
1.035666203835993883e+03 6.969259945578483439e-02 8.000000000000000000e+01
1.322441457065837085e+03 2.988909919483668728e-02 4.800000000000000000e+01
1.609216710295680286e+03 1.693012993906149732e-02 3.500000000000000000e+01
1.895991963525523488e+03 2.379715162616543624e-03 6.000000000000000000e+00
2.182767216755366462e+03 2.025886632077753598e-03 6.000000000000000000e+00
2.469542469985210118e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.756317723215052865e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.043092976444896522e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.329868229674739268e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.616643482904582925e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.903418736134425671e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.190193989364268418e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.476969242594112075e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.763744495823955731e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.050519749053799387e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.337295002283641224e+03 0.000000000000000000e+00 0.000000000000000000e+00
