# dL_mid, dL_binned_prob, dLm_detections
6.521089887399098188e+02 4.375287386558656677e-01 5.638000000000000000e+03
1.849316059544469226e+03 1.688072279719451119e-01 8.468000000000000000e+03
3.046523130349028634e+03 5.505066774630057447e-02 4.713000000000000000e+03
4.243730201153587586e+03 1.911837524304456706e-02 2.183000000000000000e+03
5.440937271958146994e+03 6.292749707531428670e-03 8.580000000000000000e+02
6.638144342762706401e+03 1.970545004644828988e-03 3.020000000000000000e+02
7.835351413567265809e+03 6.325467483900830846e-04 1.050000000000000000e+02
9.032558484371824306e+03 3.476710121114108044e-04 6.100000000000000000e+01
1.022976555517638553e+04 1.261421598757485850e-04 2.300000000000000000e+01
1.142697262598094312e+04 3.739551232558020424e-05 7.000000000000000000e+00
1.262417969678550435e+04 1.575254449551489322e-05 3.000000000000000000e+00
1.382138676759006194e+04 1.039278633217287076e-05 2.000000000000000000e+00
1.501859383839462316e+04 5.169591882911634888e-06 1.000000000000000000e+00
1.621580090919918257e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.741300798000374198e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.861021505080830320e+04 5.199853333441437982e-06 1.000000000000000000e+00
1.980742212161286079e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.100462919241742202e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.220183626322197961e+04 0.000000000000000000e+00 0.000000000000000000e+00
