# dL_mid, dL_binned_prob, dLm_detections
1.976291698018830800e+02 5.760819071281508830e-01 1.000000000000000000e+00
2.635281077724451961e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.294270457430073975e+02 2.306994659478995291e-01 1.000000000000000000e+00
3.953259837135695989e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.612249216841316866e+02 1.296139228854826519e-01 1.000000000000000000e+00
5.271238596546938879e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.930227976252560893e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.589217355958182907e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.248206735663803784e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.907196115369424660e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.566185495075046674e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.225174874780668688e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.884164254486290702e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.054315363419191044e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.120214301389753246e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.186113239360315447e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.252012177330877648e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.317911115301439850e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.383810053272002051e+03 0.000000000000000000e+00 0.000000000000000000e+00
