# dL_mid, dL_binned_prob, dLm_detections
1.769381712009988235e+02 4.944724260476358602e-01 6.000000000000000000e+00
3.101001785647512179e+02 4.275170655392245833e-01 1.400000000000000000e+01
4.432621859285035271e+02 1.324962433228307201e-01 8.000000000000000000e+00
5.764241932922559499e+02 1.719959999355961666e-01 1.600000000000000000e+01
7.095862006560082591e+02 1.005889361043680874e-01 1.300000000000000000e+01
8.427482080197605683e+02 4.167823329744838046e-02 7.000000000000000000e+00
9.759102153835131048e+02 4.799102867650545390e-02 1.000000000000000000e+01
1.109072222747265414e+03 1.200515101362640072e-02 3.000000000000000000e+00
1.242234230111017723e+03 6.848056355382057918e-03 2.000000000000000000e+00
1.375396237474770032e+03 8.968608535117533059e-03 3.000000000000000000e+00
1.508558244838522569e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.641720252202274878e+03 2.385440313792171457e-03 1.000000000000000000e+00
1.774882259566027187e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.908044266929779496e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.041206274293531806e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.174368281657284115e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.307530289021036424e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.440692296384788733e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.573854303748541042e+03 0.000000000000000000e+00 0.000000000000000000e+00
