# dL_mid, dL_binned_prob, dLm_detections
4.609490815266115078e+02 2.787618130011747519e-01 7.000000000000000000e+00
9.580789036993162426e+02 3.018190262615387254e-01 2.300000000000000000e+01
1.455208725872020977e+03 2.671503400495507385e-01 3.600000000000000000e+01
1.952338548044725485e+03 1.967673994140043958e-01 3.800000000000000000e+01
2.449468370217430220e+03 8.856851097499028602e-02 2.200000000000000000e+01
2.946598192390134955e+03 5.008386240036085540e-02 1.500000000000000000e+01
3.443728014562839689e+03 2.600140643545994015e-02 9.000000000000000000e+00
3.940857836735544879e+03 5.149719380812095917e-03 2.000000000000000000e+00
4.437987658908249614e+03 1.407033459524430555e-02 6.000000000000000000e+00
4.935117481080954349e+03 4.342133067799335347e-03 2.000000000000000000e+00
5.432247303253659084e+03 4.071608397191928651e-03 2.000000000000000000e+00
5.929377125426363818e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.426506947599068553e+03 1.841861221602347559e-03 1.000000000000000000e+00
6.923636769771773288e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.420766591944478023e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.917896414117182758e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.415026236289886583e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.912156058462591318e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.409285880635296053e+03 0.000000000000000000e+00 0.000000000000000000e+00
