# dL_mid, dL_binned_prob, dLm_detections
4.354390180889589601e+02 2.653642217197145770e-01 1.000000000000000000e+00
5.490045589735074145e+02 1.807949429411827569e-01 1.000000000000000000e+00
6.625700998580558689e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.761356407426043233e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.897011816271528915e+02 8.534512616617648262e-02 1.000000000000000000e+00
1.003266722511701346e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.116832263396249800e+03 6.156741754944341366e-02 1.000000000000000000e+00
1.230397804280798255e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.343963345165346709e+03 4.787887259915254989e-02 1.000000000000000000e+00
1.457528886049895391e+03 4.306950231563104470e-02 1.000000000000000000e+00
1.571094426934443618e+03 3.914742534062568696e-02 1.000000000000000000e+00
1.684659967818992300e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.798225508703540527e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.911791049588089209e+03 3.084600349450105153e-02 1.000000000000000000e+00
2.025356590472637436e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.138922131357186117e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.252487672241734799e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.366053213126282571e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.479618754010831253e+03 0.000000000000000000e+00 0.000000000000000000e+00
