# dL_mid, dL_binned_prob, dLm_detections
2.760686200135798458e+02 4.641311752144097191e-01 1.000000000000000000e+00
3.567693146243990441e+02 2.959432031684440800e-01 1.000000000000000000e+00
4.374700092352182423e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.181707038460374406e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.988713984568566957e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.795720930676758371e+02 1.019204656345229498e-01 1.000000000000000000e+00
7.602727876784949785e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.409734822893142336e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.216741769001334887e+02 6.419704161907727191e-02 1.000000000000000000e+00
1.002374871510952744e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.083075566121771772e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.163776260732590799e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.244476955343410282e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.325177649954229310e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.405878344565048337e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.486579039175867820e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.567279733786686847e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.647980428397506330e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.728681123008325358e+03 0.000000000000000000e+00 0.000000000000000000e+00
