# dL_mid, dL_binned_prob, dLm_detections
7.153107833893178622e+02 4.275800568862287432e-01 9.354000000000000000e+03
2.077862104594544689e+03 2.508945910088284936e-01 2.117200000000000000e+04
3.440413425799771176e+03 1.329561653507087549e-01 1.872700000000000000e+04
4.802964747004997662e+03 6.937580050414528243e-02 1.278400000000000000e+04
6.165516068210224148e+03 3.798384235012997046e-02 8.223000000000000000e+03
7.528067389415451544e+03 2.171182333627700092e-02 5.210000000000000000e+03
8.890618710620678030e+03 1.145784135111891679e-02 2.942000000000000000e+03
1.025317003182590634e+04 6.193511176770401770e-03 1.663000000000000000e+03
1.161572135303113100e+04 3.136845465609555336e-03 8.670000000000000000e+02
1.297827267423635931e+04 1.578171754414080426e-03 4.440000000000000000e+02
1.434082399544158397e+04 8.449641810995479245e-04 2.400000000000000000e+02
1.570337531664681228e+04 3.263041969806410795e-04 9.300000000000000000e+01
1.706592663785203695e+04 2.107755924208289870e-04 6.000000000000000000e+01
1.842847795905726525e+04 1.058937271093502792e-04 3.000000000000000000e+01
1.979102928026248992e+04 4.979216006141992228e-05 1.400000000000000000e+01
2.115358060146771459e+04 2.154815273322769449e-05 6.000000000000000000e+00
2.251613192267294653e+04 7.265329369278459377e-06 2.000000000000000000e+00
2.387868324387817120e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.524123456508339586e+04 0.000000000000000000e+00 0.000000000000000000e+00
