# dL_mid, dL_binned_prob, dLm_detections
2.220306499989080748e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.154548219235380202e+02 8.495474137314222851e-01 2.000000000000000000e+00
4.088789938481680792e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.023031657727980246e+02 1.922098862486365245e-01 1.000000000000000000e+00
5.957273376974280836e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.891515096220580290e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.825756815466879743e+02 9.502941063324958637e-02 1.000000000000000000e+00
8.759998534713180334e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.694240253959479787e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.062848197320578038e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.156272369245207756e+03 5.389475601927821991e-02 1.000000000000000000e+00
1.249696541169837928e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.343120713094467646e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.436544885019097819e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.529969056943727992e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.623393228868357710e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.716817400792987883e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.810241572717617601e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.903665744642247773e+03 0.000000000000000000e+00 0.000000000000000000e+00
