# dL_mid, dL_binned_prob, dLm_detections
3.127362263795357649e+02 5.315173087717519618e-01 8.870000000000000000e+02
8.358146525599199776e+02 2.785046977572875893e-01 2.071000000000000000e+03
1.358893078740304190e+03 1.150956512414654520e-01 1.688000000000000000e+03
1.881971504920688403e+03 4.725780996379495835e-02 1.040000000000000000e+03
2.405049931101072616e+03 1.801328686897195677e-02 5.220000000000000000e+02
2.928128357281456374e+03 6.806075278606235276e-03 2.410000000000000000e+02
3.451206783461841042e+03 2.569484506918800690e-03 1.060000000000000000e+02
3.974285209642225254e+03 9.028738000628213321e-04 4.200000000000000000e+01
4.497363635822609467e+03 3.903564871701878857e-04 2.000000000000000000e+01
5.020442062002994135e+03 1.442855154023117768e-04 8.000000000000000000e+00
5.543520488183377893e+03 5.068180598213108400e-05 3.000000000000000000e+00
6.066598914363762560e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.589677340544146318e+03 1.527503236123527891e-05 1.000000000000000000e+00
7.112755766724530986e+03 2.938140340073080062e-05 2.000000000000000000e+00
7.635834192904914744e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.158912619085299411e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.681991045265684079e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.205069471446066018e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.728147897626451595e+03 0.000000000000000000e+00 0.000000000000000000e+00
