# dL_mid, dL_binned_prob, dLm_detections
3.189876934364568797e+02 4.319027980196720740e-01 3.580000000000000000e+02
8.095533191953200003e+02 2.309036928480354134e-01 8.010000000000000000e+02
1.300118944954183007e+03 9.540264770487957846e-02 6.460000000000000000e+02
1.790684570713046014e+03 3.732187462154720053e-02 3.790000000000000000e+02
2.281250196471909021e+03 1.522349382537754002e-02 2.040000000000000000e+02
2.771815822230772028e+03 4.566791633140534525e-03 7.500000000000000000e+01
3.262381447989635490e+03 1.406621967922486562e-03 2.700000000000000000e+01
3.752947073748498042e+03 5.986775621173226741e-04 1.300000000000000000e+01
4.243512699507361503e+03 2.084046559594067254e-04 5.000000000000000000e+00
4.734078325266224965e+03 1.535977654356906065e-04 4.000000000000000000e+00
5.224643951025087517e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.715209576783950979e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.205775202542814441e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.696340828301676993e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.186906454060539545e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.677472079819403007e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.168037705578265559e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.658603331337128111e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.149168957095991573e+03 0.000000000000000000e+00 0.000000000000000000e+00
