# dL_mid, dL_binned_prob, dLm_detections
1.288350039411322143e+02 2.975926234770609469e-01 2.500000000000000000e+01
2.893835810558690582e+02 2.535158701775926948e-01 8.700000000000000000e+01
4.499321581706058168e+02 1.274435931922444643e-01 9.300000000000000000e+01
6.104807352853426892e+02 5.078360021046947337e-02 6.100000000000000000e+01
7.710293124000795615e+02 2.429453813633068032e-02 4.200000000000000000e+01
9.315778895148163201e+02 1.046831872738748261e-02 2.400000000000000000e+01
1.092126466629553079e+03 4.168685727290184773e-03 1.200000000000000000e+01
1.252675043744289951e+03 2.588786201528455420e-03 9.000000000000000000e+00
1.413223620859026823e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.573772197973763696e+03 2.136489237776409823e-04 1.000000000000000000e+00
1.734320775088500341e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.894869352203237213e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.055417929317974085e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.215966506432710503e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.376515083547447375e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.537063660662184247e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.697612237776921120e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.858160814891657992e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.018709392006394864e+03 0.000000000000000000e+00 0.000000000000000000e+00
