# dL_mid, dL_binned_prob, dLm_detections
6.305137650339227093e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.921802111173931280e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.538466572008635467e+02 1.734612273091503898e+00 1.000000000000000000e+00
8.155131032843339653e+02 1.526673176922072050e+00 1.000000000000000000e+00
8.771795493678042703e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.388459954512746890e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000512441534744994e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.062178887618215413e+03 1.006793564729578927e+00 1.000000000000000000e+00
1.123845333701685831e+03 9.236583695179891862e-01 1.000000000000000000e+00
1.185511779785156250e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.247178225868626669e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.308844671952097087e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.370511118035567506e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.432177564119037925e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.493844010202508116e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.555510456285978535e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.617176902369448953e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.678843348452919372e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.740509794536389791e+03 0.000000000000000000e+00 0.000000000000000000e+00
