# dL_mid, dL_binned_prob, dLm_detections
1.273669083880636776e+02 4.766812044513868418e-01 1.130000000000000000e+02
3.101764394295350371e+02 2.962317669946427090e-01 3.220000000000000000e+02
4.929859704710063966e+02 1.665271519905053010e-01 3.960000000000000000e+02
6.757955015124778129e+02 8.792557147363426473e-02 3.470000000000000000e+02
8.586050325539490586e+02 4.079331464289275011e-02 2.320000000000000000e+02
1.041414563595420532e+03 1.925653670884200711e-02 1.450000000000000000e+02
1.224224094636891550e+03 8.168219605521881768e-03 7.700000000000000000e+01
1.407033625678363023e+03 3.525911336100793093e-03 4.000000000000000000e+01
1.589843156719834496e+03 1.055809777716652364e-03 1.400000000000000000e+01
1.772652687761305970e+03 6.597882600515384824e-04 1.000000000000000000e+01
1.955462218802776988e+03 2.937357753971157567e-04 5.000000000000000000e+00
2.138271749844248461e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.321081280885719934e+03 4.847092374666965993e-05 1.000000000000000000e+00
2.503890811927191407e+03 4.471398467213109473e-05 1.000000000000000000e+00
2.686700342968662881e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.869509874010133899e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.052319405051605827e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.235128936093076845e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.417938467134548318e+03 0.000000000000000000e+00 0.000000000000000000e+00
