# dL_mid, dL_binned_prob, dLm_detections
5.907657376749099285e+02 4.906843382678120480e-01 1.000000000000000000e+00
8.400624500713624911e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.089359162467815167e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.338655874864267844e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.587952587260720520e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.837249299657173196e+03 9.919355025428688855e-02 1.000000000000000000e+00
2.086546012053625418e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.335842724450078094e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.585139436846530771e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.834436149242983447e+03 1.237161784777157381e-01 2.000000000000000000e+00
3.083732861639436123e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.333029574035888800e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.582326286432341021e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.831622998828793698e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.080919711225246374e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.330216423621699505e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.579513136018151272e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.828809848414604858e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.078106560811056625e+03 0.000000000000000000e+00 0.000000000000000000e+00
