# dL_mid, dL_binned_prob, dLm_detections
2.460233246652703656e+02 2.108044517294890063e+00 1.000000000000000000e+00
3.212903414274517218e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.965573581896329642e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.718243749518143204e+02 6.544836975233444543e-01 1.000000000000000000e+00
5.470913917139956766e+02 5.068480103696664241e-01 1.000000000000000000e+00
6.223584084761769191e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.976254252383582752e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.728924420005396314e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.481594587627209876e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.234264755249023438e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.986934922870835862e+02 1.892066364013920698e-01 1.000000000000000000e+00
1.073960509049264829e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.149227525811446185e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.224494542573627541e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.299761559335808897e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.375028576097990253e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.450295592860171610e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.525562609622352966e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.600829626384534322e+03 0.000000000000000000e+00 0.000000000000000000e+00
