# dL_mid, dL_binned_prob, dLm_detections
6.091492015868922039e+01 5.445740074599262348e-01 1.480000000000000000e+02
1.585664253695606192e+02 3.682874927160746381e-01 5.360000000000000000e+02
2.562179305804320393e+02 2.188408947710894781e-01 7.570000000000000000e+02
3.538694357913034310e+02 1.161995145000788016e-01 7.090000000000000000e+02
4.515209410021748226e+02 5.863849451459225010e-02 5.420000000000000000e+02
5.491724462130462143e+02 2.497114696625727520e-02 3.190000000000000000e+02
6.468239514239177197e+02 1.113753206948285036e-02 1.850000000000000000e+02
7.444754566347891114e+02 4.400014792207994352e-03 9.100000000000000000e+01
8.421269618456605031e+02 1.724598264334000581e-03 4.300000000000000000e+01
9.397784670565318947e+02 3.751632004502231240e-04 1.100000000000000000e+01
1.037429972267403173e+03 8.873915606794085696e-05 3.000000000000000000e+00
1.135081477478274792e+03 2.606706854704323784e-05 1.000000000000000000e+00
1.232732982689145956e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.330384487900017575e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.428035993110888739e+03 1.915008033037702903e-05 1.000000000000000000e+00
1.525687498321760359e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.623339003532631523e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.720990508743503142e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.818642013954374306e+03 0.000000000000000000e+00 0.000000000000000000e+00
