# dL_mid, dL_binned_prob, dLm_detections
3.606082657296310003e+02 2.761217013125212838e-01 4.000000000000000000e+00
6.207984760826733464e+02 3.123618841607426200e-01 1.100000000000000000e+01
8.809886864357156355e+02 9.973352108217407863e-02 6.000000000000000000e+00
1.141178896788758038e+03 1.262601762813785333e-01 1.100000000000000000e+01
1.401369107141800441e+03 6.096153679178217127e-02 7.000000000000000000e+00
1.661559317494842617e+03 2.806781897879207996e-02 4.000000000000000000e+00
1.921749527847885020e+03 1.178461870560420371e-02 2.000000000000000000e+00
2.181939738200927422e+03 5.098279920574368303e-03 1.000000000000000000e+00
2.442129948553969371e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.702320158907012228e+03 1.219049460257822307e-02 3.000000000000000000e+00
2.962510369260054176e+03 3.711062850668188882e-03 1.000000000000000000e+00
3.222700579613096579e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.482890789966138982e+03 3.195848331512706007e-03 1.000000000000000000e+00
3.743081000319180930e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.003271210672223788e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.263461421025265736e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.523651631378308593e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.783841841731350542e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.044032052084392490e+03 0.000000000000000000e+00 0.000000000000000000e+00
