# dL_mid, dL_binned_prob, dLm_detections
2.199351642006321867e+02 6.568334725837742916e+00 1.000000000000000000e+00
2.791877252679122421e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.384402863351922406e+02 2.982963982648903833e+00 1.000000000000000000e+00
3.976928474024722391e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.569454084697522944e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.161979695370323498e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.754505306043122346e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.347030916715923468e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.939556527388724589e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.532082138061523438e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.124607748734324559e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.717133359407123407e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.309658970079924529e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.902184580752724514e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.049471019142552450e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.108723580209832562e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.167976141277112674e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.227228702344392559e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.286481263411672444e+03 0.000000000000000000e+00 0.000000000000000000e+00
