# dL_mid, dL_binned_prob, dLm_detections
1.379336733042826495e+02 1.035607068889828897e+00 4.000000000000000000e+00
3.030660080167473325e+02 1.318241635688192914e-01 2.000000000000000000e+00
4.681983427292119586e+02 1.258074823128038644e-01 4.000000000000000000e+00
6.333306774416765847e+02 1.348325161306100362e-01 7.000000000000000000e+00
7.984630121541412109e+02 2.152822645695212089e-01 1.600000000000000000e+01
9.635953468666059507e+02 2.037254940894708821e-02 2.000000000000000000e+00
1.128727681579070577e+03 4.069083592573730090e-02 5.000000000000000000e+00
1.293860016291535430e+03 3.377947450839651616e-02 5.000000000000000000e+00
1.458992351003999829e+03 1.731210184492297521e-02 3.000000000000000000e+00
1.624124685716464683e+03 1.007728821727122206e-02 2.000000000000000000e+00
1.789257020428929081e+03 8.953101136472841476e-03 2.000000000000000000e+00
1.954389355141393935e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.119521689853858334e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.284654024566322732e+03 3.383353478721731495e-03 1.000000000000000000e+00
2.449786359278787586e+03 3.139242846740790752e-03 1.000000000000000000e+00
2.614918693991252439e+03 2.933148897257940695e-03 1.000000000000000000e+00
2.780051028703716838e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.945183363416181692e+03 2.605370960450264974e-03 1.000000000000000000e+00
3.110315698128646545e+03 0.000000000000000000e+00 0.000000000000000000e+00
