# dL_mid, dL_binned_prob, dLm_detections
7.490533632424464940e+02 3.301197977123368488e-01 1.269000000000000000e+03
2.074780664167530176e+03 1.966043342943383510e-01 2.759000000000000000e+03
3.400507965092614086e+03 1.078078791810248710e-01 2.503000000000000000e+03
4.726235266017698450e+03 5.939798838547871718e-02 1.802000000000000000e+03
6.051962566942782360e+03 3.083898902808276249e-02 1.100000000000000000e+03
7.377689867867866269e+03 1.651830304768000038e-02 6.540000000000000000e+02
8.703417168792950179e+03 8.743263618108459631e-03 3.710000000000000000e+02
1.002914446971803409e+04 4.252557618222145910e-03 1.890000000000000000e+02
1.135487177064311618e+04 2.422527222116281805e-03 1.110000000000000000e+02
1.268059907156820191e+04 1.220341113483454408e-03 5.700000000000000000e+01
1.400632637249328400e+04 5.717794324870350241e-04 2.700000000000000000e+01
1.533205367341836973e+04 1.264650242723992519e-04 6.000000000000000000e+00
1.665778097434345545e+04 1.264674979621177825e-04 6.000000000000000000e+00
1.798350827526854118e+04 2.115541960561089096e-05 1.000000000000000000e+00
1.930923557619361964e+04 2.129373637797024244e-05 1.000000000000000000e+00
2.063496287711870536e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.196069017804379109e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.328641747896887682e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.461214477989395891e+04 0.000000000000000000e+00 0.000000000000000000e+00
