# dL_mid, dL_binned_prob, dLm_detections
4.523907844566516445e+01 6.244862098403023420e-01 5.800000000000000000e+01
1.117567627074718501e+02 3.939221237490116989e-01 1.850000000000000000e+02
1.782744469692785287e+02 2.406701880683266015e-01 2.680000000000000000e+02
2.447921312310852215e+02 1.452841003757058547e-01 2.880000000000000000e+02
3.113098154928918575e+02 6.478654080217470523e-02 1.970000000000000000e+02
3.778274997546985787e+02 2.371127985190251211e-02 1.010000000000000000e+02
4.443451840165053000e+02 1.211266603995632581e-02 6.800000000000000000e+01
5.108628682783119075e+02 4.235463036677360876e-03 3.000000000000000000e+01
5.773805525401185150e+02 9.249649187010590369e-04 8.000000000000000000e+00
6.438982368019252363e+02 4.856010695345170346e-04 5.000000000000000000e+00
7.104159210637319575e+02 8.324597853761609627e-05 1.000000000000000000e+00
7.769336053255385650e+02 7.253798508933168064e-05 1.000000000000000000e+00
8.434512895873452862e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.099689738491520075e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.764866581109586150e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.043004342372765223e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.109522026634572057e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.176039710896378892e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.242557395158185500e+03 0.000000000000000000e+00 0.000000000000000000e+00
