# dL_mid, dL_binned_prob, dLm_detections
6.166250683366795329e+02 3.958199376830658922e-01 2.457000000000000000e+03
1.802450475511132254e+03 2.123763801818403241e-01 5.359000000000000000e+03
2.988275882685585202e+03 9.258467621826478589e-02 4.035000000000000000e+03
4.174101289860038378e+03 4.416114295974895437e-02 2.581000000000000000e+03
5.359926697034490644e+03 2.043771489133677441e-02 1.431000000000000000e+03
6.545752104208942910e+03 9.888784829093522424e-03 7.800000000000000000e+02
7.731577511383396995e+03 4.826121670134218139e-03 4.130000000000000000e+02
8.917402918557849262e+03 2.064689183195267310e-03 1.870000000000000000e+02
1.010322832573230153e+04 9.976266314392682154e-04 9.400000000000000000e+01
1.128905373290675379e+04 6.506949993234002359e-04 6.300000000000000000e+01
1.247487914008120788e+04 2.941754332821311835e-04 2.900000000000000000e+01
1.366070454725566015e+04 9.028802624344467345e-05 9.000000000000000000e+00
1.484652995443011241e+04 5.984588603423546314e-05 6.000000000000000000e+00
1.603235536160456468e+04 1.991669238106286047e-05 2.000000000000000000e+00
1.721818076877901694e+04 9.975162609712308131e-06 1.000000000000000000e+00
1.840400617595346921e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.958983158312792148e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.077565699030237374e+04 1.016484051919207466e-05 1.000000000000000000e+00
2.196148239747682601e+04 0.000000000000000000e+00 0.000000000000000000e+00
