# dL_mid, dL_binned_prob, dLm_detections
9.965687189902544674e+01 3.168337326040178703e-01 3.600000000000000000e+01
1.928415613358300789e+02 2.657461150820182305e-01 1.000000000000000000e+02
2.860262507726347394e+02 1.389248780810540540e-01 1.060000000000000000e+02
3.792109402094394000e+02 6.492796983972190517e-02 8.100000000000000000e+01
4.723956296462440605e+02 3.868638679514337791e-02 7.000000000000000000e+01
5.655803190830486074e+02 1.397778217578350690e-02 3.400000000000000000e+01
6.587650085198533816e+02 7.410745723331842172e-03 2.300000000000000000e+01
7.519496979566579284e+02 2.360684566171187236e-03 9.000000000000000000e+00
8.451343873934627027e+02 8.790286945175297640e-04 4.000000000000000000e+00
9.383190768302672495e+02 1.882990140590077091e-04 1.000000000000000000e+00
1.031503766267072024e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.124688455703876571e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.217873145140681117e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.311057834577485892e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.404242524014290666e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.497427213451095213e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.590611902887899760e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.683796592324704307e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.776981281761509081e+03 0.000000000000000000e+00 0.000000000000000000e+00
