# dL_mid, dL_binned_prob, dLm_detections
6.527911048096573268e+02 2.743837588289901874e-01 1.600000000000000000e+01
1.302951275660140482e+03 1.727920157124026301e-01 2.700000000000000000e+01
1.953111446510623864e+03 1.275714466929422641e-01 3.300000000000000000e+01
2.603271617361107019e+03 5.361753555010834865e-02 1.900000000000000000e+01
3.253431788211590174e+03 3.634143074868996515e-02 1.600000000000000000e+01
3.903591959062073329e+03 1.937918489136254696e-02 1.000000000000000000e+01
4.553752129912556484e+03 3.435455479195950734e-03 2.000000000000000000e+00
5.203912300763038729e+03 6.254104574724838814e-03 4.000000000000000000e+00
5.854072471613522794e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.504232642464005039e+03 1.366258639003810338e-03 1.000000000000000000e+00
7.154392813314489104e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.804552984164971349e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.454713155015455413e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.104873325865937659e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.755033496716423542e+03 1.151956625972056945e-03 1.000000000000000000e+00
1.040519366756690579e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.105535383841738803e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.170551400926787028e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.235567418011835434e+04 0.000000000000000000e+00 0.000000000000000000e+00
