# dL_mid, dL_binned_prob, dLm_detections
1.488713173518435440e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.094014344386115738e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.699315515253796320e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.304616686121476050e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.909917856989156917e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.515219027856836647e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.120520198724517513e+02 4.212665861345319396e-01 1.000000000000000000e+00
5.725821369592197243e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.331122540459878110e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.936423711327558976e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.541724882195237569e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.147026053062918436e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.752327223930599303e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.357628394798280169e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.962929565665958762e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.056823073653363963e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.117353190740132050e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.177883307826900136e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.238413424913668223e+03 0.000000000000000000e+00 0.000000000000000000e+00
