# dL_mid, dL_binned_prob, dLm_detections
3.840197276290960531e+02 1.151094257417134142e-01 2.000000000000000000e+00
1.038609744108865698e+03 2.539519028095296171e-01 1.900000000000000000e+01
1.693199760588635399e+03 1.545627318808552031e-01 2.200000000000000000e+01
2.347789777068404874e+03 1.157535889831518144e-01 2.400000000000000000e+01
3.002379793548174348e+03 6.382664800295217988e-02 1.700000000000000000e+01
3.656969810027943822e+03 9.415408405295735972e-02 3.000000000000000000e+01
4.311559826507713296e+03 3.018827745457423536e-02 1.100000000000000000e+01
4.966149842987482771e+03 1.484654581493448020e-02 6.000000000000000000e+00
5.620739859467252245e+03 1.824366149655862537e-02 8.000000000000000000e+00
6.275329875947021719e+03 4.272458377859840450e-03 2.000000000000000000e+00
6.929919892426791193e+03 2.026252589054672749e-03 1.000000000000000000e+00
7.584509908906560668e+03 7.763321791453836607e-03 4.000000000000000000e+00
8.239099925386330142e+03 3.747184637451903520e-03 2.000000000000000000e+00
8.893689941866101435e+03 3.640373349327170622e-03 2.000000000000000000e+00
9.548279958345869090e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.020286997482564038e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.085745999130540804e+04 1.716209367216425894e-03 1.000000000000000000e+00
1.151205000778517933e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.216664002426494699e+04 0.000000000000000000e+00 0.000000000000000000e+00
