# dL_mid, dL_binned_prob, dLm_detections
4.185402245272268829e+01 1.950021952563786021e-01 2.600000000000000000e+01
7.958587810303411914e+01 1.459105958643652223e-01 6.500000000000000000e+01
1.173177337533455358e+02 8.722033936271372800e-02 8.100000000000000000e+01
1.550495894036569666e+02 4.340205531082599183e-02 6.800000000000000000e+01
1.927814450539683833e+02 2.259846802257203802e-02 5.300000000000000000e+01
2.305133007042797999e+02 8.611956624126212989e-03 2.800000000000000000e+01
2.682451563545912450e+02 7.020712766961943740e-03 3.000000000000000000e+01
3.059770120049026332e+02 2.962936572664142450e-03 1.600000000000000000e+01
3.437088676552140782e+02 9.059794060670735283e-04 6.000000000000000000e+00
3.814407233055254665e+02 1.260676802034337777e-04 1.000000000000000000e+00
4.191725789558369115e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.569044346061483566e+02 9.275108353148609700e-05 1.000000000000000000e+00
4.946362902564598016e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.323681459067711330e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.701000015570825781e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.078318572073940231e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.455637128577054682e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.832955685080169133e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.210274241583283583e+02 0.000000000000000000e+00 0.000000000000000000e+00
