# dL_mid, dL_binned_prob, dLm_detections
5.674165874488783601e+01 4.977660159264150619e-01 3.800000000000000000e+01
1.148694823834297978e+02 3.458615901362909195e-01 9.700000000000000000e+01
1.729973060219717809e+02 2.050373426404940025e-01 1.230000000000000000e+02
2.311251296605137213e+02 1.138880311465780559e-01 1.160000000000000000e+02
2.892529532990556618e+02 5.450904268024858029e-02 8.300000000000000000e+01
3.473807769375976022e+02 2.427867629046765244e-02 5.100000000000000000e+01
4.055086005761395995e+02 1.276316136214022783e-02 3.500000000000000000e+01
4.636364242146815400e+02 3.780187015125034862e-03 1.300000000000000000e+01
5.217642478532234236e+02 2.151442142571092890e-03 9.000000000000000000e+00
5.798920714917653640e+02 8.050719183276294115e-04 4.000000000000000000e+00
6.380198951303073045e+02 3.454794542842576626e-04 2.000000000000000000e+00
6.961477187688492450e+02 1.506043995362376276e-04 1.000000000000000000e+00
7.542755424073912991e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.124033660459332395e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.705311896844751800e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.286590133230171205e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.867868369615590609e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.044914660600101115e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.103042484238643056e+03 0.000000000000000000e+00 0.000000000000000000e+00
