# dL_mid, dL_binned_prob, dLm_detections
1.685836400667061525e+02 1.603687699820663726e+00 3.000000000000000000e+00
3.145084714298538984e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.604333027930016442e+02 1.862828900344485339e-01 2.000000000000000000e+00
6.063581341561493900e+02 1.782492852274671358e-01 3.000000000000000000e+00
7.522829655192971359e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.982077968824448817e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.044132628245592514e+03 5.224796830738912684e-02 2.000000000000000000e+00
1.190057459608740373e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.335982290971888233e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.481907122335036092e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.627831953698183497e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.773756785061331357e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.919681616424479216e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.065606447787627076e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.211531279150774481e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.357456110513922340e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.503380941877070200e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.649305773240218059e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.795230604603365464e+03 0.000000000000000000e+00 0.000000000000000000e+00
