# ['cte', 'a20', 'a01', 'a21', 'a30', 'asqrt'] , maxL
85.16806994723193 -1.1195759142683918e-05 -0.6345101428547218 5.67344279621864e-06 1.531109381295129e-08 0.013563712819691341 -341798.4459635611
83.01066506861451 -1.2061672663742366e-05 -0.6417703278082578 5.875807214527645e-06 1.6377187964057247e-08 0.017388130816261473 -341790.6166124833
82.09851071097633 -1.2171766913448355e-05 -0.6494858534650312 6.23763778927662e-06 1.6256718127121326e-08 0.018719814324984218 -341788.7385187636
81.95089260347504 -1.2203549695868139e-05 -0.6510490331007152 6.1844936195782945e-06 1.635865945645333e-08 0.01881988363200378 -341788.52149576414
81.86079109748805 -1.2228256707619817e-05 -0.651689856777535 6.199331477309412e-06 1.639647601027465e-08 0.01891143365970346 -341788.3444848996
81.71246383417815 -1.2255389737598189e-05 -0.6549036158050388 6.227516063471751e-06 1.645597871411164e-08 0.01902184656656124 -341788.1718072654
81.64229046549939 -1.2274847382773167e-05 -0.6550377457704304 6.350842579152545e-06 1.646532204675498e-08 0.019064051885578658 -341788.0790173224
81.57428451559687 -1.2286471957432095e-05 -0.6514221723387829 6.21114791080219e-06 1.6505894932759655e-08 0.019087793236831782 -341787.95325564407
81.48580891402953 -1.2295254675674917e-05 -0.6515582141072334 6.181901668733075e-06 1.6510798955701223e-08 0.01913837872672218 -341787.83344859176
81.47082256911561 -1.229144970300617e-05 -0.6502527803875384 6.190302241397932e-06 1.6505887968727054e-08 0.019102442396291348 -341787.74392062373
81.40434977072974 -1.2305937774708285e-05 -0.6542229948458547 6.241408273637634e-06 1.6523069838416406e-08 0.019159102578745084 -341787.646460799
81.29593305669232 -1.2318498464700329e-05 -0.6551203335334571 6.283408567672076e-06 1.655234612441357e-08 0.019214904703216316 -341787.49498656276
81.20681867230681 -1.2322631146852309e-05 -0.6554943578695949 6.337539724089589e-06 1.6556556558465205e-08 0.019248636587811507 -341786.8233123412
81.023320609096 -1.2360914363221328e-05 -0.6537712464287302 6.365373240296501e-06 1.663890480032195e-08 0.019453183904095152 -341786.2667202063
80.67651623131863 -1.2430753672282187e-05 -0.6550996939896996 6.1057122075323e-06 1.6613797445339077e-08 0.020011138686629373 -341785.95309150155
80.61849729107175 -1.2457631604633702e-05 -0.6561627000890945 6.217115163681994e-06 1.666965608116421e-08 0.02006872673627509 -341785.89235834626
80.54516788657148 -1.2450058603012533e-05 -0.6561598311698429 6.194858687121044e-06 1.666637536601735e-08 0.020068322707126954 -341785.7920904008
80.48004585317199 -1.2453191648508916e-05 -0.6549650196043879 6.240839116711755e-06 1.6676661943506538e-08 0.020084138348744576 -341785.71152541565
80.44999625704384 -1.2465590529062851e-05 -0.6553024807465826 6.169923502206364e-06 1.6698840143361258e-08 0.02009996514773907 -341785.66606992076
80.37144305813614 -1.2467721207138177e-05 -0.6542512028248536 6.293852303693188e-06 1.6696979573437355e-08 0.020116211469524962 -341785.57117856253
80.3105671634352 -1.2468426609978809e-05 -0.6536245669744222 6.23351240333717e-06 1.6684956091498636e-08 0.020136143190077265 -341785.48621470935
80.30264803794753 -1.2460120196298667e-05 -0.656037776550617 6.2000754542074674e-06 1.6685629971331282e-08 0.020103958850901545 -341785.43891111074
80.27501516146381 -1.245276463501305e-05 -0.6556448488453501 6.242156818396912e-06 1.6669195366757823e-08 0.02008658753353488 -341785.35394688474
80.24123229733911 -1.2454514311633573e-05 -0.6590149074592822 6.354193981248565e-06 1.666258219114184e-08 0.020104571424864243 -341785.3059284174
80.18803235839636 -1.2460154944636991e-05 -0.6563692767437186 6.384692823395002e-06 1.6697975835349544e-08 0.020093926991046944 -341785.2410039828
80.15061107672189 -1.2465981081404146e-05 -0.6586377271489037 6.407638813434819e-06 1.6702971174682514e-08 0.020082696802291574 -341785.1474487724
80.10355002795266 -1.247662155780428e-05 -0.6587765552240452 6.3480848440023005e-06 1.6715081838147e-08 0.020111982515557333 -341785.1014694217
80.0715389404358 -1.2456381747262535e-05 -0.6528802031380787 6.200412688071603e-06 1.670902823236413e-08 0.02002539486164772 -341785.0062600931
80.02506259867977 -1.2439013618471524e-05 -0.6553421906997113 6.282734314949267e-06 1.6666717027711277e-08 0.020004922396426282 -341784.91970233084
79.95224892410296 -1.245258993285855e-05 -0.6566299497763067 6.295462785391653e-06 1.6677522633081857e-08 0.020060695802353985 -341784.8611574531
79.86457225204161 -1.2462731746475066e-05 -0.6548962416967825 6.3342570880202575e-06 1.6711362222431837e-08 0.020088098362000092 -341784.7520598198
79.8329311540453 -1.2474722595915003e-05 -0.6574476705590806 6.373235276323206e-06 1.673746924349711e-08 0.02008973034959763 -341784.6915197955
79.8168392515986 -1.246869709812845e-05 -0.6551280199412468 6.28202905565736e-06 1.6734924947916083e-08 0.020037251614946294 -341784.5957753712
79.80043921825731 -1.2449100237004436e-05 -0.6543321857945396 6.2048800493895534e-06 1.6710930851926687e-08 0.01995714918905974 -341784.51689486316
